Poids,Volume,Conductivite,Opacite,Rigidite,Prix_Revente,Categorie,Rapport_Collecte,Source_Centre_Tri,Source_Collecte_Citoyenne,Source_Usine_A,Source_Usine_B
2.041884268119852,2.1326671956258676,-0.14444685510476538,-1.3156523107796534,1.6322551648201273,1.9276806087938545,Verre,"Déchets en verre identifiés sans localisation enregistrée. Poids 233.4 kg, volume 471.9 L. Non conducteur, très rigide. Nécessite manipulation avec précaution.",0.0,1.0,0.0,0.0
-0.44018531326018856,-0.6072880968048692,-0.14444685510476538,1.6938134108326588,-0.3511969118933002,0.3800396186531464,Plastique,"Plastique de tri sélectif lors d'une collecte citoyenne. Masse 38.5 kg. Matériau semi-rigide, faible conductivité. Poids anormalement élevé pour cette catégorie.",0.0,1.0,0.0,0.0
1.5184923937371542,1.3704100590663149,-0.14444685510476538,-1.1541047602100392,0.9711044725823181,0.9822544954820869,Verre,Lot de verre trié lors d'une collecte citoyenne. Masse non mesuré kg. Matériau lourd et extrêmement rigide. Aspect légèrement translucide. Poids anormalement élevé pour cette catégorie.,0.0,1.0,0.0,0.0
1.3032073225472611,1.1636603856735894,-0.14444685510476538,-1.0736252902774772,0.9711044725823181,0.7997597703914513,Verre,"Bris de verre ou contenants provenant de l'Usine A. Masse non mesuré kg. Matériau dense, rigidité élevée, transparence partielle. Traces d'humidité détectées.",0.0,0.0,1.0,0.0
-0.7807956393657538,-0.9731626942146144,-0.14444685510476538,1.0667046990478612,-1.342922950250014,-1.2225040149670034,Papier,"Collecte de déchets papier en provenance de l'Usine B. Masse 11.8 kg. Matériau souple, sans conductivité électrique. Surface très opaque.",0.0,0.0,0.0,1.0
-0.7257315985915668,-0.6527254676459817,-1.9706330558016487,1.0667046990478612,-1.0123476041311092,-1.116324619883582,Papier,"Feuilles et cartons collectés à l'emplacement non spécifié. Masse totale 16.1 kg. Matériau léger, souple et opaque. Acheminement prioritaire demandé.",0.0,1.0,0.0,0.0
-0.7401341129509145,-0.5924205614235294,-0.14444685510476538,1.0667046990478612,-0.6817722580122048,-1.1440968327625303,Papier,"Feuilles et cartons collectés issu de la collecte citoyenne. Masse totale 15.0 kg. Matériau léger, souple et opaque. Lot conforme aux standards de tri.",0.0,1.0,0.0,0.0
-0.6806967174522377,-0.7514877046681133,-0.14444685510476538,-0.5894075603993549,-0.6898333102442782,-0.5475114672725151,Plastique,"Plastique de tri sélectif lors d'une collecte citoyenne. Masse 19.6 kg. Matériau de rigidité non mesurée, faible conductivité. Poids anormalement élevé pour cette catégorie.",0.0,1.0,0.0,0.0
-0.5198279843062926,-0.44838803557713836,-0.14444685510476538,1.619792749789129,-0.020621565774395605,0.07289141392250273,Plastique,"Déchet plastique collecté dans un site non renseigné. Poids 32.3 kg, volume 81.3 L. Rigidité rigide, non conducteur. Surface indéterminée.",0.0,1.0,0.0,0.0
-0.77734590811726,-0.9408287724634509,-0.14444685510476538,1.0667046990478612,-0.6817722580122048,-1.2158519354607504,Papier,"Déchet de type papier identifié issu de la collecte citoyenne. Volume estimé 6.8 L, poids 12.0 kg. Texture semi-rigide, très opaque.",0.0,1.0,0.0,0.0
-0.7035659559527595,-0.6401283841249623,-0.14444685510476538,1.0667046990478612,-0.589508904341339,-1.0735828505921583,Papier,"Lot de papier récupéré en provenance de l'Usine B. Poids léger de 17.8 kg, volume moyen. Matériau souple, non conducteur, aspect très opaque. Bon état général.",0.0,0.0,0.0,1.0
-0.6988387607269645,-0.8528467309483864,-0.14444685510476538,1.0667046990478612,-0.6817722580122048,-1.0644674510962417,Papier,"Lot de papier récupéré issu de la collecte citoyenne. Poids léger de 18.2 kg, volume petit. Matériau souple, non conducteur, aspect très opaque. Bon état général.",0.0,1.0,0.0,0.0
-0.42285470830612865,-0.3577285700214071,-0.14444685510476538,-0.7790112497314504,-0.3511969118933002,0.44687645534655657,Plastique,"Plastique de tri sélectif provenant de l'Usine A. Masse 39.9 kg. Matériau semi-rigide, faible conductivité. Aucune anomalie signalée.",0.0,0.0,1.0,0.0
-0.7438339638965827,-0.9519132999505284,-0.14444685510476538,1.0667046990478612,-0.6817722580122048,-1.151231215379326,Papier,"Papier usagé lors d'une collecte citoyenne. Poids relevé : 14.7 kg. Faible rigidité, non conducteur. Traces d'humidité détectées.",0.0,1.0,0.0,0.0
-0.7688625302513479,-0.653722211936918,-0.14444685510476538,-0.42488708647565154,-0.6817722580122048,-0.8875298363725224,Plastique,"Emballages plastiques récupérés via la collecte citoyenne. Masse 12.7 kg, volume 50.2 L. semi-rigide, non conducteur.",0.0,1.0,0.0,0.0
-0.4204606324640513,-0.5324909013354389,-0.14444685510476538,-0.6175223308329483,-0.6817722580122048,0.4561093965227439,Plastique,"Lot plastique au centre de tri municipal. Volume 68.6 L, poids 40.1 kg. Aspect légèrement translucide, rigidité moyenne. Aucune trace de métal.",1.0,0.0,0.0,0.0
-0.7288193168384097,-0.7644606482844462,-0.14444685510476538,1.0667046990478612,-0.6817722580122048,-1.1222786336288193,Papier,"Papier usagé à l'Usine A. Poids relevé : 15.8 kg. Faible rigidité, non conducteur. Volume surestimé, vérification recommandée.",0.0,0.0,1.0,0.0
1.3946596083801126,1.407000984491102,-1.408834257864902,-1.0685553047417344,0.9711044725823181,1.178858816335198,Verre,"Déchets en verre identifiés au Centre de Tri. Poids 182.6 kg, volume 362.1 L. Non conducteur, très rigide. Nécessite manipulation avec précaution.",1.0,0.0,0.0,0.0
-0.7067633159836828,-0.6905406699132468,-0.14444685510476538,1.7165385857934705,-1.342922950250014,-1.0797482854054077,Papier,"Lot de papier récupéré provenant de l'Usine A. Poids léger de 17.6 kg, volume petit. Matériau souple, non conducteur, aspect indéterminée. Bon état général.",0.0,0.0,1.0,0.0
1.5692099489614353,1.7455143022265724,-0.14444685510476538,-1.0933588555410192,0.9711044725823181,1.380808938200046,Verre,"Bris de verre ou contenants à l'Usine A. Masse 196.3 kg. Matériau dense, rigidité élevée, transparence partielle. Matériau mélangé à d'autres déchets.",0.0,0.0,1.0,0.0
1.258351307801669,1.411351201651322,3.4654674743490683,-0.9517324554817247,1.6322551648201273,1.0211537220837092,Verre,"Déchets en verre identifiés dans un site non renseigné. Poids 171.9 kg, volume 362.7 L. Non conducteur, très rigide. Nécessite manipulation avec précaution.",0.0,1.0,0.0,0.0
-0.704445086228471,-0.7119170268384603,-0.14444685510476538,1.0667046990478612,-1.342922950250014,-1.0752780680074108,Papier,"Déchet de type papier identifié dans un site non renseigné. Volume estimé 41.4 L, poids 17.8 kg. Texture souple, très opaque.",0.0,1.0,0.0,0.0
-0.7027600130112229,-0.9624674922219693,2.579665529189096,-0.3500152005965483,-0.6817722580122048,-0.6326002963182029,Plastique,"Déchets plastiques divers lors d'une collecte citoyenne. Poids estimé 17.9 kg. Opacité semi-opaque, souplesse variable. Traces d'humidité détectées.",0.0,1.0,0.0,0.0
1.4515926400987103,1.5885461011655189,-0.14444685510476538,0.8180152161234059,1.3016798187012226,1.2447288264160394,Verre,"Verre recyclable lors d'une collecte citoyenne. Poids 187.1 kg, volume 389.6 L. Rigidité extrêmement rigide, faible conductivité. Surface lisse.",0.0,1.0,0.0,0.0
-0.3939180447729907,-0.5451183528190849,-0.14444685510476538,-0.19382432626347965,-0.020621565774395605,0.5584729668441809,Plastique,"Déchets plastiques divers au Centre de Tri. Poids estimé 42.1 kg. Opacité semi-opaque, souplesse variable. Volume surestimé, vérification recommandée.",1.0,0.0,0.0,0.0
1.544567267353821,1.204849287951759,-0.14444685510476538,-1.1806811596865745,1.3016798187012226,1.3522980081316178,Verre,Lot de verre trié au Centre de Tri. Masse 194.4 kg. Matériau lourd et extrêmement rigide. Aspect légèrement translucide. Matériau mélangé à d'autres déchets.,1.0,0.0,0.0,0.0
1.8532516064061975,1.8447598200835644,-0.14444685510476538,0.7250521957588281,1.6322551648201273,1.7094376142864038,Verre,"Déchet en verre collecté en provenance de l'Usine A. Poids lourd : 218.6 kg, volume 428.3 L. Très rigide, non conducteur, aspect indéterminée.",0.0,0.0,1.0,0.0
-0.49595859123161684,-0.2865528979008847,-0.14444685510476538,-0.6202643979969974,-0.6817722580122048,0.16494559963222913,Plastique,"Déchet plastique collecté à l'Usine A. Poids 34.1 kg, volume 105.8 L. Rigidité semi-rigide, non conducteur. Surface légèrement translucide.",0.0,0.0,1.0,0.0
-0.6985938168250435,-0.8348132406086953,-0.14444685510476538,-0.4544839212479664,-0.3511969118933002,-0.6165330341039573,Plastique,"Déchet plastique collecté via la collecte citoyenne. Poids 18.2 kg, volume 22.8 L. Rigidité semi-rigide, non conducteur. Surface légèrement translucide.",0.0,1.0,0.0,0.0
-0.4380908641369075,-0.5983181680992087,-0.14444685510476538,-0.2910500312179039,-0.6817722580122048,0.38811702589810254,Plastique,"Emballages plastiques récupérés à l'Usine A. Masse 38.7 kg, volume 58.6 L. semi-rigide, non conducteur.",0.0,0.0,1.0,0.0
-0.7258183016896532,-0.8863168229190549,-0.14444685510476538,1.0667046990478612,-1.0123476041311092,-1.1164918085311502,Papier,"Déchet de type papier identifié à l'Usine A. Volume estimé non mesuré L, poids 16.1 kg. Texture souple, très opaque.",0.0,0.0,1.0,0.0
-0.6253524470911662,-0.4968325201921441,-0.14444685510476538,-0.7967365167082803,-0.020621565774395605,-0.33407194973436,Plastique,"Plastique de tri sélectif en provenance de l'Usine A. Masse 24.0 kg. Matériau rigide, faible conductivité. Lot conforme aux standards de tri.",0.0,0.0,1.0,0.0
1.641831238589075,1.4793820149510537,-0.14444685510476538,-0.899156274135015,1.6322551648201273,1.2218632648078738,Verre,"Déchets en verre identifiés issu de la collecte citoyenne. Poids non mesuré kg, volume 373.0 L. Non conducteur, très rigide. Nécessite manipulation avec précaution.",0.0,1.0,0.0,0.0
-0.5905394064127758,-0.3301402949033437,-0.14444685510476538,-0.7035209857856373,-0.3511969118933002,-0.19981272907873177,Plastique,"Déchets plastiques divers issu de la collecte citoyenne. Poids estimé 26.7 kg. Opacité légèrement translucide, souplesse variable. Matériau mélangé à d'autres déchets.",0.0,1.0,0.0,0.0
1.6871690824050303,1.424434966959118,-0.14444685510476538,0.9026457584147658,1.3016798187012226,1.517284531972418,Verre,"Déchet en verre collecté en provenance de l'Usine A. Poids lourd : 205.6 kg, volume 364.7 L. Très rigide, non conducteur, aspect indéterminée.",0.0,0.0,1.0,0.0
-0.7467259965497725,-1.1628934231205306,-0.14444685510476538,0.023041231539654015,-0.020621565774395605,-0.8021585586881982,Plastique,"Déchet plastique collecté dans un site non renseigné. Poids 14.4 kg, volume -26.8 L. Rigidité rigide, non conducteur. Surface semi-opaque.",0.0,1.0,0.0,0.0
-0.47724334561840404,-0.5277499968261833,-0.14444685510476538,-0.30299115958110184,-0.3511969118933002,-0.1515164884035703,Plastique,"Plastique de tri sélectif à l'Usine A. Masse non mesuré kg. Matériau semi-rigide, faible conductivité. Volume surestimé, vérification recommandée.",0.0,0.0,1.0,0.0
-0.6342437358042267,-0.6055341048797604,-0.14444685510476538,-0.3661146373222947,-0.6817722580122048,-0.3683619017172289,Plastique,"Déchets plastiques divers à l'Usine A. Poids estimé 23.3 kg. Opacité semi-opaque, souplesse variable. Conditionnement non conforme au protocole.",0.0,0.0,1.0,0.0
-0.3459092848799304,-0.3812413424361883,-0.14444685510476538,-0.7638695476911436,-0.6817722580122048,0.7436225131716998,Plastique,"Déchets plastiques divers à l'emplacement non spécifié. Poids estimé 45.9 kg. Opacité légèrement translucide, souplesse variable. Matériau mélangé à d'autres déchets.",0.0,1.0,0.0,0.0
0.9372975962677206,1.1844934025667528,-0.14444685510476538,-1.3334826279569125,1.3016798187012226,0.6497030795154396,Verre,Lot de verre trié à l'Usine B. Masse 146.7 kg. Matériau lourd et extrêmement rigide. Aspect légèrement translucide. Conditionnement non conforme au protocole.,0.0,0.0,0.0,1.0
-0.7559787555287673,-0.6690872493081446,-0.14444685510476538,1.0667046990478612,-1.342922950250014,-1.1746498859089334,Papier,"Papier usagé issu de la collecte citoyenne. Poids relevé : 13.7 kg. Faible rigidité, non conducteur. État dégradé, recyclage partiel possible.",0.0,1.0,0.0,0.0
-0.6117805070050912,-0.6565324851699925,2.9475234398342023,-0.7672856404911186,-0.3511969118933002,-0.6383103652457662,Plastique,"Déchets plastiques divers à l'Usine B. Poids estimé non mesuré kg. Opacité légèrement translucide, souplesse variable. Matériau mélangé à d'autres déchets.",0.0,0.0,0.0,1.0
-0.7612471346939553,-0.5766994502812322,-0.14444685510476538,-0.0018387159492360887,-0.020621565774395605,-0.8581604663722024,Plastique,"Déchet plastique collecté à l'Usine B. Poids 13.3 kg, volume 61.9 L. Rigidité rigide, non conducteur. Surface semi-opaque.",0.0,0.0,0.0,1.0
-0.8387415582023345,-0.8102644406406823,-0.14444685510476538,1.0667046990478612,-1.342922950250014,-1.3342405043912489,Papier,"Collecte de déchets papier à l'Usine A. Masse 7.2 kg. Matériau souple, sans conductivité électrique. Surface très opaque.",0.0,0.0,1.0,0.0
-0.3976762442241061,-0.521155022176146,-0.14444685510476538,-0.5131919656640977,-0.4821098907494288,0.5439791760249157,Plastique,"Déchet plastique collecté dans un site non renseigné. Poids 41.9 kg, volume 70.3 L. Rigidité de rigidité non mesurée, non conducteur. Surface légèrement translucide.",0.0,1.0,0.0,0.0
-0.7261903786965312,-0.78632918539243,-0.14444685510476538,1.0667046990478612,-1.0123476041311092,-1.1172092806047447,Papier,"Feuilles et cartons collectés via la collecte citoyenne. Masse totale 16.1 kg. Matériau léger, souple et opaque. Étiquetage absent sur le conteneur.",0.0,1.0,0.0,0.0
-0.6312915456890422,-0.6634654411765969,-0.14444685510476538,1.0667046990478612,-1.0123476041311092,-0.9342168859096318,Papier,"Feuilles et cartons collectés via la collecte citoyenne. Masse totale 23.5 kg. Matériau léger, souple et opaque. Lot conforme aux standards de tri.",0.0,1.0,0.0,0.0
-0.7202935243444141,-0.6691929020841311,-0.14444685510476538,-0.7287689961446556,-0.020621565774395605,-0.7002196573702265,Plastique,"Déchet plastique collecté issu de la collecte citoyenne. Poids 16.5 kg, volume 47.9 L. Rigidité rigide, non conducteur. Surface légèrement translucide.",0.0,1.0,0.0,0.0
0.9625430456857863,0.9497112356952868,-0.14444685510476538,-0.9112166259057837,1.3016798187012226,0.6789113959789412,Verre,"Déchets en verre identifiés en provenance de l'Usine B. Poids 148.7 kg, volume 292.9 L. Non conducteur, très rigide. Nécessite manipulation avec précaution.",0.0,0.0,0.0,1.0
1.4593920003626444,1.6246367827383057,-0.14444685510476538,-1.0559895304775817,0.9711044725823181,1.2537524797101187,Verre,Lot de verre trié au Centre de Tri. Masse 187.7 kg. Matériau lourd et extrêmement rigide. Aspect légèrement translucide. Étiquetage absent sur le conteneur.,1.0,0.0,0.0,0.0
-0.1970363744186177,-0.2528710202051131,-0.14444685510476538,-0.054492299029658284,-0.6817722580122048,1.317762563732634,Plastique,"Lot plastique provenant de l'Usine A. Volume 110.9 L, poids 57.6 kg. Aspect semi-opaque, rigidité moyenne. Aucune trace de métal.",0.0,0.0,1.0,0.0
1.5081339402748297,1.2321494120659786,-0.14444685510476538,-1.3230707421659116,1.3016798187012226,1.3101456134754976,Verre,"Déchet en verre collecté via la collecte citoyenne. Poids lourd : 191.5 kg, volume 335.6 L. Très rigide, non conducteur, aspect légèrement translucide.",0.0,1.0,0.0,0.0
-0.6871335570838392,-0.7494815940953219,-0.14444685510476538,1.7443869801058118,-0.6857947381060114,-1.0418964333379894,Papier,"Lot de papier récupéré au centre de tri municipal. Poids léger de 19.1 kg, volume petit. Matériau souple, non conducteur, aspect indéterminée. Bon état général.",1.0,0.0,0.0,0.0
1.5808559021814463,1.3890575028085825,-0.14444685510476538,-1.1160430013700735,1.6322551648201273,1.3942829976844378,Verre,"Déchets en verre identifiés provenant de l'Usine A. Poids 197.2 kg, volume 359.4 L. Non conducteur, très rigide. Nécessite manipulation avec précaution.",0.0,0.0,1.0,0.0
-0.772072503449274,-0.8375403082546005,6.631903920935026,-0.34230959153400725,-0.020621565774395605,-0.8999093496664172,Plastique,"Lot plastique à l'Usine A. Volume 22.4 L, poids 12.5 kg. Aspect semi-opaque, rigidité moyenne. Aucune trace de métal.",0.0,0.0,1.0,0.0
1.5046845843022127,1.403146352212578,-1.3912304178394503,-1.11691779574597,0.9711044725823181,1.3061547999559984,Verre,Lot de verre trié au centre de tri municipal. Masse 191.2 kg. Matériau lourd et extrêmement rigide. Aspect légèrement translucide. Acheminement prioritaire demandé.,1.0,0.0,0.0,0.0
-0.5257052288167524,-0.6097296083532504,-0.14444685510476538,-0.3851076161937029,-0.020621565774395605,0.05022535970257657,Plastique,"Lot plastique sans localisation enregistrée. Volume 56.9 L, poids 31.8 kg. Aspect légèrement translucide, rigidité moyenne. Aucune trace de métal.",0.0,1.0,0.0,0.0
-0.6689101683570565,-0.40973265347726806,-0.14444685510476538,-0.7899702409241456,-0.3511969118933002,-0.5020557166428207,Plastique,"Emballages plastiques récupérés à l'Usine B. Masse 20.6 kg, volume 87.2 L. semi-rigide, non conducteur.",0.0,0.0,0.0,1.0
-0.46807332232688564,-0.37712194163441465,-0.14444685510476538,-0.6006309539402107,-0.3511969118933002,0.27248732531796555,Plastique,"Emballages plastiques récupérés provenant de l'Usine A. Masse 36.3 kg, volume 92.1 L. semi-rigide, non conducteur.",0.0,0.0,1.0,0.0
1.2439934654436875,1.1841235790742284,-0.14444685510476538,-0.9561564710096562,0.9711044725823181,1.0045420786789816,Verre,"Déchet en verre collecté à l'Usine A. Poids lourd : 170.8 kg, volume 328.4 L. Très rigide, non conducteur, aspect légèrement translucide.",0.0,0.0,1.0,0.0
0.9629718081134654,0.8402237983318395,-0.14444685510476538,-1.0842709572847096,0.7414344034381358,0.5574243491903653,Verre,"Déchet en verre collecté à l'Usine A. Poids lourd : non mesuré kg, volume 276.3 L. Très rigide, non conducteur, aspect légèrement translucide.",0.0,0.0,1.0,0.0
1.6735884288675504,1.7988282731606493,-0.14444685510476538,0.7359866520136031,1.3016798187012226,1.5015720754526294,Verre,"Déchets en verre identifiés au Centre de Tri. Poids 204.5 kg, volume 421.4 L. Non conducteur, très rigide. Nécessite manipulation avec précaution.",1.0,0.0,0.0,0.0
-0.7370960029517155,-0.7833655390893242,-0.14444685510476538,1.0667046990478612,-1.0123476041311092,-1.1382384780654111,Papier,"Papier usagé au centre de tri municipal. Poids relevé : 15.2 kg. Faible rigidité, non conducteur. Matériau mélangé à d'autres déchets.",1.0,0.0,0.0,0.0
0.7783792122615666,0.7803168067154894,2.8864828674109253,-0.8691940636430104,0.9711044725823181,0.4658387174653691,Verre,"Verre recyclable au Centre de Tri. Poids 134.2 kg, volume 267.2 L. Rigidité extrêmement rigide, faible conductivité. Surface lisse.",1.0,0.0,0.0,0.0
1.2430154500482051,1.285481938450849,-0.5732505830201324,-1.061901495858766,0.9711044725823181,1.0034105407647869,Verre,"Verre recyclable au centre de tri municipal. Poids 170.7 kg, volume 343.7 L. Rigidité extrêmement rigide, faible conductivité. Surface lisse.",1.0,0.0,0.0,0.0
1.483690339950066,1.3321813871676296,-0.14444685510476538,-0.904019848834738,1.3016798187012226,1.260625293935455,Verre,"Verre recyclable via la collecte citoyenne. Poids non mesuré kg, volume 350.8 L. Rigidité extrêmement rigide, faible conductivité. Surface lisse.",0.0,1.0,0.0,0.0
-0.8079349826974156,-0.8414822153779484,-0.14444685510476538,1.0667046990478612,-0.6817722580122048,-1.0992209687126109,Papier,"Déchet de type papier identifié depuis le Centre de Tri. Volume estimé 21.8 L, poids non mesuré kg. Texture semi-rigide, très opaque.",1.0,0.0,0.0,0.0
-0.3758462352107691,-0.7684409091843497,-0.14444685510476538,-0.2412730391694085,-0.3511969118933002,0.6281683172180678,Plastique,"Lot plastique via la collecte citoyenne. Volume 32.9 L, poids 43.6 kg. Aspect semi-opaque, rigidité moyenne. Aucune trace de métal.",0.0,1.0,0.0,0.0
0.8247554697318136,0.9023208900301501,4.504470037230922,-1.28755924204247,1.3016798187012226,0.5194948192899798,Verre,Lot de verre trié lors d'une collecte citoyenne. Masse 137.8 kg. Matériau lourd et extrêmement rigide. Aspect légèrement translucide. Acheminement prioritaire demandé.,0.0,1.0,0.0,0.0
-0.5384636930087681,-0.4447892697782777,-0.14444685510476538,-0.43765930431055033,-0.020621565774395605,0.0010213423055546451,Plastique,"Déchets plastiques divers au centre de tri municipal. Poids estimé 30.8 kg. Opacité légèrement translucide, souplesse variable. Aucune anomalie signalée.",1.0,0.0,0.0,0.0
-0.6323966444682666,-0.6720584376578269,-0.14444685510476538,-0.342648767028665,-0.6817722580122048,-0.1298763667591575,Plastique,"Déchet plastique collecté à l'Usine A. Poids non mesuré kg, volume 47.5 L. Rigidité semi-rigide, non conducteur. Surface semi-opaque.",0.0,0.0,1.0,0.0
